Date,PM2.5,PM10,Average CO (mg/m3),Average SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2022-01-01,5.956444444444445,11.641444444444444,0.1580284,1.182518,17.3479137,11.4064026,77,0.8,54,10.8,310,0.0,22.0,15.4,46.0,26.8,11.4,-,-,-,-,-,-,1015.0,1014.3,-,32.47,4207.612903225807,138.01456310679612
2022-01-02,6.184555555555556,13.738555555555557,0.0953262,3.3043056,14.5819426,8.7815104,59,3.4,54,8.2,253,0.0,18.7,16.3,77.0,23.0,16.4,-,-,-,-,-,-,1021.3,1020.6,-,26.50,4524.615207373272,194.8859223300971
2022-01-03,6.730222222222222,15.307333333333332,0.0780851,3.2533333,9.8077698,7.8981295,255,1.6,205,10.3,271,0.0,21.9,18.8,73.0,26.4,16.0,-,-,-,-,-,-,1017.3,1016.6,-,26.23,4602.958128078818,244.17447916666666
2022-01-04,4.935,10.932,0.0755745,1.3633333,9.2656832,8.6701441,228,1.7,176,8.8,268,0.0,19.2,16.4,74.0,26.3,14.8,-,-,-,-,-,-,1014.4,1013.7,-,27.25,4541.941463414634,266.46907216494844
2022-01-05,3.6341111111111113,10.616777777777777,0.107766,3.316875,16.50741,9.3339567,223,3.3,168,8.8,286,0.0,18.9,15.9,72.0,26.1,15.5,-,-,-,-,-,-,1013.3,1012.6,-,31.56,5407.253658536585,419.840206185567
2022-01-06,3.998444444444445,11.194666666666667,0.0806454,4.5528777,9.9932375,6.9411511,225,3.2,233,11.8,283,1.4,14.6,12.2,74.0,16.5,12.9,-,-,-,-,-,-,1017.7,1017.0,-,11.27,5141.819512195122,430.21649484536084
2022-01-07,3.7451111111111106,10.127888888888888,0.106766,1.5351389,12.6269064,10.0100002,238,2.9,157,9.8,181,0.0,11.1,10.3,90.0,20.5,10.3,-,-,-,-,-,-,1024.0,1023.3,-,26.79,5552.741463414634,429.7371134020619
2022-01-08,4.087666666666667,11.971,0.1543688,0.9534028,21.3187046,13.2239571,38,2.4,61,11.3,316,0.0,17.1,13.8,67.0,21.8,8.7,-,-,-,-,-,-,1021.4,1020.7,-,26.07,5010.509756097561,264.909793814433
2022-01-09,5.185555555555556,16.051555555555556,0.1100425,1.590625,10.9333811,11.1630936,209,1.4,272,10.3,181,0.0,21.7,16.6,57.0,30.6,13.6,-,-,-,-,-,-,1013.0,1012.3,-,23.79,4792.941463414634,251.22164948453607
2022-01-10,6.2475555555555555,14.605222222222222,0.1453121,2.8556944,23.864748,19.006115,218,2.6,41,8.2,245,0.0,21.7,16.5,56.0,25.8,15.2,-,-,-,-,-,-,1017.5,1016.8,-,29.82,5966.722477064221,519.35
2022-01-11,6.484111111111111,13.945444444444444,0.1123475,3.5766906,17.7071228,13.0095682,59,2.7,194,10.3,241,0.0,20.1,17.6,77.0,27.8,17.3,-,-,-,-,-,-,1015.7,1015.0,-,24.44,6016.323394495413,557.4976190476191
2022-01-12,3.7875555555555556,10.541222222222222,0.1467092,1.3430556,23.0119419,13.7807198,197,1.3,67,9.3,265,1.2,18.9,15.6,69.0,21.3,14.9,-,-,-,-,-,-,1015.7,1015.0,-,14.43,6159.623949579832,575.5065217391304
2022-01-13,3.801111111111111,10.74288888888889,0.1443121,3.3966667,14.419281,10.6401443,214,2.5,203,8.8,174,0.0,13.0,10.2,68.0,19.5,12.2,-,-,-,-,-,-,1025.1,1024.4,-,21.60,5968.921428571429,556.6174242424242
2022-01-14,3.785444444444445,11.925444444444445,0.1987872,1.3359722,23.1572666,17.6315117,272,1.0,33,6.7,145,0.0,17.1,12.6,56.0,22.8,12.6,-,-,-,-,-,-,1023.8,1023.1,-,32.35,6124.326530612245,553.5289855072464
2022-01-15,4.405222222222222,11.062555555555555,0.2035745,0.6900694,24.6986332,14.3384171,37,1.9,80,10.3,330,0.0,16.6,14.3,76.0,20.6,9.2,-,-,-,-,-,-,1023.7,1023.0,-,31.44,4963.301369863014,294.55109489051097
2022-01-16,4.1706666666666665,12.488999999999999,0.1233191,1.0466187,13.2962589,5.6756835,48,3.7,19,13.9,425,0.0,17.9,14.5,67.0,21.5,15.1,-,-,-,-,-,-,1021.0,1020.3,-,29.60,4474.409863945578,244.0996376811594
2022-01-17,6.156666666666666,20.448888888888888,0.151383,3.7733333,20.8646049,10.8131657,66,4.5,88,9.8,337,0.0,18.3,15.5,73.0,22.5,16.7,-,-,-,-,-,-,1015.3,1014.6,-,26.79,5640.221283783784,554.2787769784172
2022-01-18,7.659111111111112,21.831,0.1872979,0.9688889,25.3203602,12.0094967,39,3.5,34,9.3,350,0.0,18.2,15.1,70.0,22.2,15.8,-,-,-,-,-,-,1014.0,1013.3,-,28.76,5840.495,595.2232142857143
2022-01-19,7.667111111111112,21.034888888888887,0.1635035,2.8817361,20.1101437,13.506978,52,4.0,181,11.8,343,9.4,18.4,16.1,78.0,26.9,16.7,-,-,-,-,-,-,1006.6,1005.9,-,22.32,6249.2327935222675,590.852422907489
2022-01-20,2.3836666666666666,6.126555555555556,0.1463475,2.3622917,16.318058,11.2401438,246,3.5,170,10.3,217,0.0,10.2,9.7,93.0,20.7,9.4,-,-,-,-,-,-,1011.2,1010.5,-,25.98,6294.465579710145,580.611328125
2022-01-21,3.764,10.916444444444444,0.1789493,2.9489928,20.7075195,14.1948833,239,0.7,51,7.2,215,0.0,16.4,13.1,67.0,23.0,10.0,-,-,-,-,-,-,1015.2,1014.5,-,29.27,6845.82824427481,621.0409836065573
2022-01-22,5.488111111111111,13.278555555555556,0.2029149,1.4763194,20.9455395,12.2247486,62,3.6,50,8.8,275,0.0,18.4,15.6,73.0,22.3,14.5,-,-,-,-,-,-,1018.8,1018.1,-,25.56,5582.411654135339,297.7842741935484
2022-01-23,3.3906666666666663,9.112444444444444,0.2203901,0.3325,23.8627338,11.0884171,36,1.6,102,6.2,177,0.8,15.1,14.2,90.0,16.5,14.9,-,-,-,-,-,-,1018.2,1017.5,-,6.86,4563.03531598513,254.52788844621514
2022-01-24,4.575444444444445,11.733666666666668,0.1551277,0.5940278,25.3660431,13.7715826,80,2.6,91,9.8,223,0.0,13.2,12.7,94.0,19.2,12.5,-,-,-,-,-,-,1017.5,1016.8,-,7.84,5988.154811715481,590.4886877828054
2022-01-25,6.030444444444445,14.553666666666667,0.2077021,0.9388889,32.0256844,18.7698555,228,1.2,31,7.2,178,0.2,19.1,16.5,75.0,23.6,12.6,-,-,-,-,-,-,1009.9,1009.2,-,25.93,6042.147410358566,603.0815450643777
2022-01-26,5.2443333333333335,12.70611111111111,0.1729504,2.0120863,29.8524456,15.8815823,54,1.9,193,13.9,278,5.8,16.8,16.2,94.0,23.0,16.1,-,-,-,-,-,-,1003.0,1002.3,-,20.22,6100.480544747082,601.0061728395061
2022-01-27,3.679222222222222,10.690555555555555,0.1250213,5.2363194,11.7854681,8.2871943,228,3.8,217,14.9,287,0.4,13.0,10.7,73.0,18.5,10.0,-,-,-,-,-,-,1014.5,1013.8,-,27.48,5909.323636363636,598.1570881226054
2022-01-28,4.299777777777778,14.783222222222223,0.2030709,1.2978472,29.418417,17.1015835,277,0.9,45,7.7,288,0.0,15.2,11.2,58.0,20.7,10.7,-,-,-,-,-,-,1028.9,1028.2,-,27.94,6291.538181818182,623.448275862069
2022-01-29,6.124333333333333,17.15844444444444,0.164617,5.2277778,19.2649632,13.5628777,59,4.5,62,11.3,342,0.0,18.1,15.1,71.0,21.8,14.8,-,-,-,-,-,-,1025.7,1025.0,-,27.01,5077.774907749077,300.15564202334633
2022-01-30,4.83,12.513,0.1384468,0.8028472,15.9406471,11.8897123,227,3.7,180,9.8,252,0.0,17.8,15.0,73.0,27.0,14.4,-,-,-,-,-,-,1024.7,1024.0,-,27.25,4651.236842105263,270.38492063492066
2022-01-31,4.796333333333333,16.067999999999998,0.1517447,1.1684173,27.9288483,14.3234529,47,3.7,46,12.9,397,0.0,20.1,16.1,64.0,22.8,16.7,-,-,-,-,-,-,1024.2,1023.5,-,28.14,5532.434210526316,593.622
2022-02-01,6.642666666666667,18.457,0.1655532,0.7454861,27.2719421,14.3497124,57,3.5,72,11.3,321,0.2,18.0,16.3,83.0,22.6,17.2,-,-,-,-,-,-,1020.7,1020.0,-,15.04,5916.277131782946,617.5063559322034
2022-02-02,5.033888888888889,17.47288888888889,0.2393901,1.0080556,42.2613678,19.1087761,45,2.6,36,11.8,297,1.6,22.4,17.6,60.0,29.9,17.9,-,-,-,-,-,-,1007.1,1006.4,-,5.48,6121.979166666667,597.0733944954128
2022-02-03,3.677777777777778,9.641333333333332,0.1497163,0.948374,23.1802158,11.1453238,12,3.0,219,11.8,303,3.0,25.0,19.6,58.0,29.4,21.4,-,-,-,-,-,-,1002.7,1002.0,-,11.95,6490.786036036036,599.5925
2022-02-04,1.8476666666666663,4.033777777777778,0.1896879,0.3073611,32.9950371,15.1813669,38,1.5,53,8.8,217,3.8,14.7,14.3,95.0,18.6,14.0,-,-,-,-,-,-,1009.2,1008.5,-,10.25,6666.373853211009,555.3392857142857
2022-02-05,3.632,7.663444444444445,0.2048014,0.7179856,24.3435249,13.7600002,233,1.4,196,5.7,122,19.2,12.8,12.4,95.0,13.7,12.5,-,-,-,-,-,-,1014.2,1013.5,-,3.95,4793.502314814815,224.18814432989691
2022-02-06,3.2617777777777777,7.634444444444445,0.1720213,1.0636111,20.7917976,14.3159714,187,1.3,30,4.6,103,0.0,12.5,11.7,90.0,16.9,10.8,-,-,-,-,-,-,1020.8,1020.1,-,9.01,4366.5162037037035,180.6056701030928
2022-02-07,3.287888888888889,8.257333333333333,0.1895106,0.3626389,26.7383461,15.6029501,65,1.1,32,9.8,194,0.0,14.7,12.0,71.0,18.6,8.2,-,-,-,-,-,-,1025.6,1024.9,-,14.82,4685.85046728972,275.2083333333333
2022-02-08,3.7251111111111106,10.470333333333334,0.1960071,5.5229861,36.7566185,19.7617989,283,0.8,76,6.2,201,0.0,15.8,14.1,82.0,20.2,14.0,-,-,-,-,-,-,1022.5,1021.8,-,12.34,6388.463636363636,599.1868686868687
2022-02-09,4.6032222222222225,11.694333333333333,0.2168582,0.9472917,39.1041718,17.6985607,74,2.1,60,8.2,260,27.4,17.3,15.8,85.0,18.8,15.4,-,-,-,-,-,-,1018.6,1017.9,-,4.69,5651.996183206107,596.1483050847457
2022-02-10,3.923222222222222,8.464333333333334,0.2333972,4.9430935,31.5710793,18.4585609,79,1.0,66,10.3,177,0.6,17.6,17.3,97.0,25.5,16.6,-,-,-,-,-,-,1009.0,1008.3,-,13.20,5778.244402985075,589.7860169491526
2022-02-11,3.1197777777777778,6.820888888888889,0.1739787,1.2935417,25.297123,16.425539,223,3.3,62,7.7,246,0.6,17.2,16.8,96.0,24.6,15.2,-,-,-,-,-,-,1011.8,1011.1,-,20.05,6204.122180451128,600.0961538461538
2022-02-12,2.0276666666666667,4.3438888888888885,0.1650425,1.0147917,23.5725174,10.6382017,69,1.4,204,13.9,213,52.6,16.5,16.0,95.0,18.0,15.8,-,-,-,-,-,-,1008.7,1008.0,-,3.25,4597.137867647059,264.56875
2022-02-13,3.4377777777777774,6.579444444444444,0.0963121,0.7146528,9.391942,7.3092089,215,2.1,189,10.3,269,5.4,9.6,8.9,91.0,13.5,9.6,-,-,-,-,-,-,1009.6,1008.9,-,5.63,3647.198529411765,186.45
2022-02-14,2.973888888888889,7.973444444444444,0.1632269,2.4480556,21.4427338,15.3553953,242,2.8,254,7.7,185,0.0,12.2,11.3,89.0,20.5,9.6,-,-,-,-,-,-,1027.2,1026.5,-,20.81,5544.353703703704,544.8718487394958
2022-02-15,5.068222222222222,13.883444444444445,0.1843972,1.9117986,31.6106472,17.2350368,58,3.3,12,9.3,295,0.0,15.1,13.1,78.0,19.3,10.5,-,-,-,-,-,-,1027.3,1026.6,-,21.73,5526.248161764706,575.7479166666667
2022-02-16,4.9847777777777775,12.862222222222222,0.1324397,2.8440972,17.6497116,13.8761873,201,2.1,74,9.3,210,0.0,15.1,14.5,93.0,23.9,13.2,-,-,-,-,-,-,1018.8,1018.1,-,21.83,6037.253968253968,613.6318181818182
2022-02-17,4.565888888888889,13.844000000000001,0.1805319,1.1271528,32.6020126,17.6158276,60,2.4,90,11.3,303,0.0,15.3,13.5,81.0,20.0,10.7,-,-,-,-,-,-,1021.3,1020.6,-,22.92,6089.772357723577,618.3504672897196
2022-02-18,6.013222222222222,23.296,0.2623546,3.441875,34.7999992,19.8075619,6,1.4,73,8.2,159,0.0,18.1,16.3,82.0,25.6,13.4,-,-,-,-,-,-,1014.8,1014.1,-,26.56,6494.164682539683,639.7359813084112
2022-02-19,5.041333333333333,20.41433333333333,0.2360497,0.7786111,27.6032372,12.4646044,5,1.3,166,13.9,260,4.0,20.6,15.0,52.0,25.3,12.1,-,-,-,-,-,-,1008.8,1008.1,-,10.17,5015.7,304.0801886792453
2022-02-20,4.797111111111111,12.076777777777778,0.1349858,1.3965468,19.1912956,9.0998564,221,1.6,44,8.2,227,0.0,13.4,11.2,75.0,22.2,11.0,-,-,-,-,-,-,1019.4,1018.7,-,24.58,4654.016,260.3207547169811
2022-02-21,5.415111111111111,16.12977777777778,0.116078,1.7904167,22.9146042,10.6153955,44,4.2,57,13.4,377,0.0,15.1,14.5,93.0,19.8,12.9,-,-,-,-,-,-,1022.4,1021.7,-,22.18,5640.836693548387,603.063679245283
2022-02-22,6.184333333333333,21.087444444444444,0.1361912,1.6809028,22.4553223,14.4637098,60,2.1,218,14.9,270,0.0,19.0,15.8,70.0,31.5,14.1,-,-,-,-,-,-,1014.8,1014.1,-,25.38,5893.75,617.7111650485436
2022-02-23,5.416444444444445,13.717888888888888,0.1358156,3.887972,23.9750366,16.1519432,256,1.9,233,9.3,206,0.0,13.5,11.5,77.0,18.4,12.0,-,-,-,-,-,-,1032.5,1031.8,-,8.27,5923.470338983051,621.8861386138614
2022-02-24,6.144444444444444,18.924333333333337,0.1491348,2.3588189,29.6438847,15.6240292,52,3.0,35,10.3,283,0.0,15.2,11.9,65.0,19.0,13.5,-,-,-,-,-,-,1032.3,1031.6,-,18.95,5884.6322314049585,608.3529411764706
2022-02-25,5.195222222222223,17.322555555555553,0.1727305,2.5989209,30.9772663,17.3628769,47,3.2,37,10.3,295,0.0,15.6,12.1,64.0,19.7,13.4,-,-,-,-,-,-,1025.1,1024.4,-,22.67,6258.881355932203,643.5392156862745
2022-02-26,6.473,18.23322222222222,0.1011986,4.1504861,12.0809355,9.0817986,336,1.1,197,13.9,258,0.0,16.4,13.8,73.0,20.9,12.9,-,-,-,-,-,-,1018.5,1017.8,-,15.41,4786.438559322034,298.5367647058824
